event_id,lead_id,event_time,event_type,purpose,project_id,project_name,payload_summary,source_package
EV-0064-04,L-0064,2026-06-17T11:03:00.000Z,recommendation_generated,commercial,16b8dd4b_0ad1_e811_a2b8_00155d119707,Corniche Tower,Recommended Corniche Tower using validated v3 project_id 16b8dd4b_0ad1_e811_a2b8_00155d119707,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0064-05,L-0064,2026-06-17T11:04:00.000Z,lead_scored,commercial,16b8dd4b_0ad1_e811_a2b8_00155d119707,Corniche Tower,lead_scored for commercial,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0064-06,L-0064,2026-06-17T11:05:00.000Z,sales_handoff_created,commercial,16b8dd4b_0ad1_e811_a2b8_00155d119707,Corniche Tower,sales_handoff_created for commercial,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0065-01,L-0065,2026-06-17T08:00:00.000Z,session_started,buy,aeb8dd4b_0ad1_e811_a2b8_00155d119707,Crystal,session_started for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0065-02,L-0065,2026-06-17T08:01:00.000Z,intent_detected,buy,aeb8dd4b_0ad1_e811_a2b8_00155d119707,Crystal,intent_detected for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0065-03,L-0065,2026-06-17T08:02:00.000Z,slots_captured,buy,aeb8dd4b_0ad1_e811_a2b8_00155d119707,Crystal,slots_captured for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0065-04,L-0065,2026-06-17T08:03:00.000Z,recommendation_generated,buy,aeb8dd4b_0ad1_e811_a2b8_00155d119707,Crystal,Recommended Crystal using validated v3 project_id aeb8dd4b_0ad1_e811_a2b8_00155d119707,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0065-05,L-0065,2026-06-17T08:04:00.000Z,lead_scored,buy,aeb8dd4b_0ad1_e811_a2b8_00155d119707,Crystal,lead_scored for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0065-06,L-0065,2026-06-17T08:05:00.000Z,sales_handoff_created,buy,aeb8dd4b_0ad1_e811_a2b8_00155d119707,Crystal,sales_handoff_created for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0066-01,L-0066,2026-06-17T05:00:00.000Z,session_started,rent,38b8dd4b_0ad1_e811_a2b8_00155d119707,Crystal 1,session_started for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0066-02,L-0066,2026-06-17T05:01:00.000Z,intent_detected,rent,38b8dd4b_0ad1_e811_a2b8_00155d119707,Crystal 1,intent_detected for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0066-03,L-0066,2026-06-17T05:02:00.000Z,slots_captured,rent,38b8dd4b_0ad1_e811_a2b8_00155d119707,Crystal 1,slots_captured for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0066-04,L-0066,2026-06-17T05:03:00.000Z,recommendation_generated,rent,38b8dd4b_0ad1_e811_a2b8_00155d119707,Crystal 1,Recommended Crystal 1 using validated v3 project_id 38b8dd4b_0ad1_e811_a2b8_00155d119707,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0066-05,L-0066,2026-06-17T05:04:00.000Z,lead_scored,rent,38b8dd4b_0ad1_e811_a2b8_00155d119707,Crystal 1,lead_scored for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0066-06,L-0066,2026-06-17T05:05:00.000Z,sales_handoff_created,rent,38b8dd4b_0ad1_e811_a2b8_00155d119707,Crystal 1,sales_handoff_created for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0067-01,L-0067,2026-06-17T02:00:00.000Z,session_started,invest,eab7dd4b_0ad1_e811_a2b8_00155d119707,Dewan Towers,session_started for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0067-02,L-0067,2026-06-17T02:01:00.000Z,intent_detected,invest,eab7dd4b_0ad1_e811_a2b8_00155d119707,Dewan Towers,intent_detected for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0067-03,L-0067,2026-06-17T02:02:00.000Z,slots_captured,invest,eab7dd4b_0ad1_e811_a2b8_00155d119707,Dewan Towers,slots_captured for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0067-04,L-0067,2026-06-17T02:03:00.000Z,recommendation_generated,invest,eab7dd4b_0ad1_e811_a2b8_00155d119707,Dewan Towers,Recommended Dewan Towers using validated v3 project_id eab7dd4b_0ad1_e811_a2b8_00155d119707,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0067-05,L-0067,2026-06-17T02:04:00.000Z,lead_scored,invest,eab7dd4b_0ad1_e811_a2b8_00155d119707,Dewan Towers,lead_scored for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0067-06,L-0067,2026-06-17T02:05:00.000Z,sales_handoff_created,invest,eab7dd4b_0ad1_e811_a2b8_00155d119707,Dewan Towers,sales_handoff_created for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0068-01,L-0068,2026-06-16T23:00:00.000Z,session_started,commercial,14b8dd4b_0ad1_e811_a2b8_00155d119707,Falcon Towers,session_started for commercial,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0068-02,L-0068,2026-06-16T23:01:00.000Z,intent_detected,commercial,14b8dd4b_0ad1_e811_a2b8_00155d119707,Falcon Towers,intent_detected for commercial,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0068-03,L-0068,2026-06-16T23:02:00.000Z,slots_captured,commercial,14b8dd4b_0ad1_e811_a2b8_00155d119707,Falcon Towers,slots_captured for commercial,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0068-04,L-0068,2026-06-16T23:03:00.000Z,recommendation_generated,commercial,14b8dd4b_0ad1_e811_a2b8_00155d119707,Falcon Towers,Recommended Falcon Towers using validated v3 project_id 14b8dd4b_0ad1_e811_a2b8_00155d119707,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0068-05,L-0068,2026-06-16T23:04:00.000Z,lead_scored,commercial,14b8dd4b_0ad1_e811_a2b8_00155d119707,Falcon Towers,lead_scored for commercial,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0068-06,L-0068,2026-06-16T23:05:00.000Z,sales_handoff_created,commercial,14b8dd4b_0ad1_e811_a2b8_00155d119707,Falcon Towers,sales_handoff_created for commercial,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0069-01,L-0069,2026-06-16T20:00:00.000Z,session_started,buy,34b8dd4b_0ad1_e811_a2b8_00155d119707,Flamingo Building,session_started for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0069-02,L-0069,2026-06-16T20:01:00.000Z,intent_detected,buy,34b8dd4b_0ad1_e811_a2b8_00155d119707,Flamingo Building,intent_detected for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0069-03,L-0069,2026-06-16T20:02:00.000Z,slots_captured,buy,34b8dd4b_0ad1_e811_a2b8_00155d119707,Flamingo Building,slots_captured for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0069-04,L-0069,2026-06-16T20:03:00.000Z,recommendation_generated,buy,34b8dd4b_0ad1_e811_a2b8_00155d119707,Flamingo Building,Recommended Flamingo Building using validated v3 project_id 34b8dd4b_0ad1_e811_a2b8_00155d119707,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0069-05,L-0069,2026-06-16T20:04:00.000Z,lead_scored,buy,34b8dd4b_0ad1_e811_a2b8_00155d119707,Flamingo Building,lead_scored for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0069-06,L-0069,2026-06-16T20:05:00.000Z,sales_handoff_created,buy,34b8dd4b_0ad1_e811_a2b8_00155d119707,Flamingo Building,sales_handoff_created for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0070-01,L-0070,2026-06-16T17:00:00.000Z,session_started,rent,36b8dd4b_0ad1_e811_a2b8_00155d119707,Flamingo Villas,session_started for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0070-02,L-0070,2026-06-16T17:01:00.000Z,intent_detected,rent,36b8dd4b_0ad1_e811_a2b8_00155d119707,Flamingo Villas,intent_detected for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0070-03,L-0070,2026-06-16T17:02:00.000Z,slots_captured,rent,36b8dd4b_0ad1_e811_a2b8_00155d119707,Flamingo Villas,slots_captured for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0070-04,L-0070,2026-06-16T17:03:00.000Z,recommendation_generated,rent,36b8dd4b_0ad1_e811_a2b8_00155d119707,Flamingo Villas,Recommended Flamingo Villas using validated v3 project_id 36b8dd4b_0ad1_e811_a2b8_00155d119707,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0070-05,L-0070,2026-06-16T17:04:00.000Z,lead_scored,rent,36b8dd4b_0ad1_e811_a2b8_00155d119707,Flamingo Villas,lead_scored for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0070-06,L-0070,2026-06-16T17:05:00.000Z,sales_handoff_created,rent,36b8dd4b_0ad1_e811_a2b8_00155d119707,Flamingo Villas,sales_handoff_created for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0071-01,L-0071,2026-06-16T14:00:00.000Z,session_started,invest,7d307ab5_a6a9_ea11_a2c3_00155d119619,Garden City,session_started for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0071-02,L-0071,2026-06-16T14:01:00.000Z,intent_detected,invest,7d307ab5_a6a9_ea11_a2c3_00155d119619,Garden City,intent_detected for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0071-03,L-0071,2026-06-16T14:02:00.000Z,slots_captured,invest,7d307ab5_a6a9_ea11_a2c3_00155d119619,Garden City,slots_captured for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0071-04,L-0071,2026-06-16T14:03:00.000Z,recommendation_generated,invest,7d307ab5_a6a9_ea11_a2c3_00155d119619,Garden City,Recommended Garden City using validated v3 project_id 7d307ab5_a6a9_ea11_a2c3_00155d119619,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0071-05,L-0071,2026-06-16T14:04:00.000Z,lead_scored,invest,7d307ab5_a6a9_ea11_a2c3_00155d119619,Garden City,lead_scored for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0071-06,L-0071,2026-06-16T14:05:00.000Z,sales_handoff_created,invest,7d307ab5_a6a9_ea11_a2c3_00155d119619,Garden City,sales_handoff_created for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0072-01,L-0072,2026-06-16T11:00:00.000Z,session_started,commercial,e4b7dd4b_0ad1_e811_a2b8_00155d119707,Grand,session_started for commercial,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0072-02,L-0072,2026-06-16T11:01:00.000Z,intent_detected,commercial,e4b7dd4b_0ad1_e811_a2b8_00155d119707,Grand,intent_detected for commercial,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0072-03,L-0072,2026-06-16T11:02:00.000Z,slots_captured,commercial,e4b7dd4b_0ad1_e811_a2b8_00155d119707,Grand,slots_captured for commercial,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0072-04,L-0072,2026-06-16T11:03:00.000Z,recommendation_generated,commercial,e4b7dd4b_0ad1_e811_a2b8_00155d119707,Grand,Recommended Grand using validated v3 project_id e4b7dd4b_0ad1_e811_a2b8_00155d119707,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0072-05,L-0072,2026-06-16T11:04:00.000Z,lead_scored,commercial,e4b7dd4b_0ad1_e811_a2b8_00155d119707,Grand,lead_scored for commercial,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0072-06,L-0072,2026-06-16T11:05:00.000Z,sales_handoff_created,commercial,e4b7dd4b_0ad1_e811_a2b8_00155d119707,Grand,sales_handoff_created for commercial,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0073-01,L-0073,2026-06-16T08:00:00.000Z,session_started,buy,f4b7dd4b_0ad1_e811_a2b8_00155d119707,Horizon Towers,session_started for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0073-02,L-0073,2026-06-16T08:01:00.000Z,intent_detected,buy,f4b7dd4b_0ad1_e811_a2b8_00155d119707,Horizon Towers,intent_detected for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0073-03,L-0073,2026-06-16T08:02:00.000Z,slots_captured,buy,f4b7dd4b_0ad1_e811_a2b8_00155d119707,Horizon Towers,slots_captured for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0073-04,L-0073,2026-06-16T08:03:00.000Z,recommendation_generated,buy,f4b7dd4b_0ad1_e811_a2b8_00155d119707,Horizon Towers,Recommended Horizon Towers using validated v3 project_id f4b7dd4b_0ad1_e811_a2b8_00155d119707,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0073-05,L-0073,2026-06-16T08:04:00.000Z,lead_scored,buy,f4b7dd4b_0ad1_e811_a2b8_00155d119707,Horizon Towers,lead_scored for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0073-06,L-0073,2026-06-16T08:05:00.000Z,sales_handoff_created,buy,f4b7dd4b_0ad1_e811_a2b8_00155d119707,Horizon Towers,sales_handoff_created for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0074-01,L-0074,2026-06-16T05:00:00.000Z,session_started,rent,50b8dd4b_0ad1_e811_a2b8_00155d119707,Houses and Flats Masfoot,session_started for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0074-02,L-0074,2026-06-16T05:01:00.000Z,intent_detected,rent,50b8dd4b_0ad1_e811_a2b8_00155d119707,Houses and Flats Masfoot,intent_detected for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0074-03,L-0074,2026-06-16T05:02:00.000Z,slots_captured,rent,50b8dd4b_0ad1_e811_a2b8_00155d119707,Houses and Flats Masfoot,slots_captured for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0074-04,L-0074,2026-06-16T05:03:00.000Z,recommendation_generated,rent,50b8dd4b_0ad1_e811_a2b8_00155d119707,Houses and Flats Masfoot,Recommended Houses and Flats Masfoot using validated v3 project_id 50b8dd4b_0ad1_e811_a2b8_00155d119707,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0074-05,L-0074,2026-06-16T05:04:00.000Z,lead_scored,rent,50b8dd4b_0ad1_e811_a2b8_00155d119707,Houses and Flats Masfoot,lead_scored for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0074-06,L-0074,2026-06-16T05:05:00.000Z,sales_handoff_created,rent,50b8dd4b_0ad1_e811_a2b8_00155d119707,Houses and Flats Masfoot,sales_handoff_created for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0075-01,L-0075,2026-06-16T02:00:00.000Z,session_started,invest,9ab8dd4b_0ad1_e811_a2b8_00155d119707,Lewara,session_started for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0075-02,L-0075,2026-06-16T02:01:00.000Z,intent_detected,invest,9ab8dd4b_0ad1_e811_a2b8_00155d119707,Lewara,intent_detected for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0075-03,L-0075,2026-06-16T02:02:00.000Z,slots_captured,invest,9ab8dd4b_0ad1_e811_a2b8_00155d119707,Lewara,slots_captured for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0075-04,L-0075,2026-06-16T02:03:00.000Z,recommendation_generated,invest,9ab8dd4b_0ad1_e811_a2b8_00155d119707,Lewara,Recommended Lewara using validated v3 project_id 9ab8dd4b_0ad1_e811_a2b8_00155d119707,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0075-05,L-0075,2026-06-16T02:04:00.000Z,lead_scored,invest,9ab8dd4b_0ad1_e811_a2b8_00155d119707,Lewara,lead_scored for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0075-06,L-0075,2026-06-16T02:05:00.000Z,sales_handoff_created,invest,9ab8dd4b_0ad1_e811_a2b8_00155d119707,Lewara,sales_handoff_created for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0076-01,L-0076,2026-06-15T23:00:00.000Z,session_started,commercial,4cb8dd4b_0ad1_e811_a2b8_00155d119707,Manama Flats,session_started for commercial,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0076-02,L-0076,2026-06-15T23:01:00.000Z,intent_detected,commercial,4cb8dd4b_0ad1_e811_a2b8_00155d119707,Manama Flats,intent_detected for commercial,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0076-03,L-0076,2026-06-15T23:02:00.000Z,slots_captured,commercial,4cb8dd4b_0ad1_e811_a2b8_00155d119707,Manama Flats,slots_captured for commercial,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0076-04,L-0076,2026-06-15T23:03:00.000Z,recommendation_generated,commercial,4cb8dd4b_0ad1_e811_a2b8_00155d119707,Manama Flats,Recommended Manama Flats using validated v3 project_id 4cb8dd4b_0ad1_e811_a2b8_00155d119707,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0076-05,L-0076,2026-06-15T23:04:00.000Z,lead_scored,commercial,4cb8dd4b_0ad1_e811_a2b8_00155d119707,Manama Flats,lead_scored for commercial,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0076-06,L-0076,2026-06-15T23:05:00.000Z,sales_handoff_created,commercial,4cb8dd4b_0ad1_e811_a2b8_00155d119707,Manama Flats,sales_handoff_created for commercial,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0077-01,L-0077,2026-06-15T20:00:00.000Z,session_started,buy,84b8dd4b_0ad1_e811_a2b8_00155d119707,Masfoot Buildings,session_started for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0077-02,L-0077,2026-06-15T20:01:00.000Z,intent_detected,buy,84b8dd4b_0ad1_e811_a2b8_00155d119707,Masfoot Buildings,intent_detected for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0077-03,L-0077,2026-06-15T20:02:00.000Z,slots_captured,buy,84b8dd4b_0ad1_e811_a2b8_00155d119707,Masfoot Buildings,slots_captured for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0077-04,L-0077,2026-06-15T20:03:00.000Z,recommendation_generated,buy,84b8dd4b_0ad1_e811_a2b8_00155d119707,Masfoot Buildings,Recommended Masfoot Buildings using validated v3 project_id 84b8dd4b_0ad1_e811_a2b8_00155d119707,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0077-05,L-0077,2026-06-15T20:04:00.000Z,lead_scored,buy,84b8dd4b_0ad1_e811_a2b8_00155d119707,Masfoot Buildings,lead_scored for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0077-06,L-0077,2026-06-15T20:05:00.000Z,sales_handoff_created,buy,84b8dd4b_0ad1_e811_a2b8_00155d119707,Masfoot Buildings,sales_handoff_created for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0078-01,L-0078,2026-06-15T17:00:00.000Z,session_started,rent,b514b2db_08f8_ea11_a2c5_00155d119619,Musherif Villas,session_started for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0078-02,L-0078,2026-06-15T17:01:00.000Z,intent_detected,rent,b514b2db_08f8_ea11_a2c5_00155d119619,Musherif Villas,intent_detected for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0078-03,L-0078,2026-06-15T17:02:00.000Z,slots_captured,rent,b514b2db_08f8_ea11_a2c5_00155d119619,Musherif Villas,slots_captured for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0078-04,L-0078,2026-06-15T17:03:00.000Z,recommendation_generated,rent,b514b2db_08f8_ea11_a2c5_00155d119619,Musherif Villas,Recommended Musherif Villas using validated v3 project_id b514b2db_08f8_ea11_a2c5_00155d119619,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0078-05,L-0078,2026-06-15T17:04:00.000Z,lead_scored,rent,b514b2db_08f8_ea11_a2c5_00155d119619,Musherif Villas,lead_scored for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0078-06,L-0078,2026-06-15T17:05:00.000Z,sales_handoff_created,rent,b514b2db_08f8_ea11_a2c5_00155d119619,Musherif Villas,sales_handoff_created for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0079-01,L-0079,2026-06-15T14:00:00.000Z,session_started,invest,f8b7dd4b_0ad1_e811_a2b8_00155d119707,New Gold Market,session_started for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0079-02,L-0079,2026-06-15T14:01:00.000Z,intent_detected,invest,f8b7dd4b_0ad1_e811_a2b8_00155d119707,New Gold Market,intent_detected for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0079-03,L-0079,2026-06-15T14:02:00.000Z,slots_captured,invest,f8b7dd4b_0ad1_e811_a2b8_00155d119707,New Gold Market,slots_captured for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0079-04,L-0079,2026-06-15T14:03:00.000Z,recommendation_generated,invest,f8b7dd4b_0ad1_e811_a2b8_00155d119707,New Gold Market,Recommended New Gold Market using validated v3 project_id f8b7dd4b_0ad1_e811_a2b8_00155d119707,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0079-05,L-0079,2026-06-15T14:04:00.000Z,lead_scored,invest,f8b7dd4b_0ad1_e811_a2b8_00155d119707,New Gold Market,lead_scored for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0079-06,L-0079,2026-06-15T14:05:00.000Z,sales_handoff_created,invest,f8b7dd4b_0ad1_e811_a2b8_00155d119707,New Gold Market,sales_handoff_created for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0080-01,L-0080,2026-06-15T11:00:00.000Z,session_started,commercial,e9afbd0c_b405_ee11_a2bc_00155d119841,New Musherif Villas,session_started for commercial,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0080-02,L-0080,2026-06-15T11:01:00.000Z,intent_detected,commercial,e9afbd0c_b405_ee11_a2bc_00155d119841,New Musherif Villas,intent_detected for commercial,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0080-03,L-0080,2026-06-15T11:02:00.000Z,slots_captured,commercial,e9afbd0c_b405_ee11_a2bc_00155d119841,New Musherif Villas,slots_captured for commercial,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0080-04,L-0080,2026-06-15T11:03:00.000Z,recommendation_generated,commercial,e9afbd0c_b405_ee11_a2bc_00155d119841,New Musherif Villas,Recommended New Musherif Villas using validated v3 project_id e9afbd0c_b405_ee11_a2bc_00155d119841,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0080-05,L-0080,2026-06-15T11:04:00.000Z,lead_scored,commercial,e9afbd0c_b405_ee11_a2bc_00155d119841,New Musherif Villas,lead_scored for commercial,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0080-06,L-0080,2026-06-15T11:05:00.000Z,sales_handoff_created,commercial,e9afbd0c_b405_ee11_a2bc_00155d119841,New Musherif Villas,sales_handoff_created for commercial,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0081-01,L-0081,2026-06-15T08:00:00.000Z,session_started,buy,f0b7dd4b_0ad1_e811_a2b8_00155d119707,Nuaiemiyah Towers,session_started for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0081-02,L-0081,2026-06-15T08:01:00.000Z,intent_detected,buy,f0b7dd4b_0ad1_e811_a2b8_00155d119707,Nuaiemiyah Towers,intent_detected for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0081-03,L-0081,2026-06-15T08:02:00.000Z,slots_captured,buy,f0b7dd4b_0ad1_e811_a2b8_00155d119707,Nuaiemiyah Towers,slots_captured for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0081-04,L-0081,2026-06-15T08:03:00.000Z,recommendation_generated,buy,f0b7dd4b_0ad1_e811_a2b8_00155d119707,Nuaiemiyah Towers,Recommended Nuaiemiyah Towers using validated v3 project_id f0b7dd4b_0ad1_e811_a2b8_00155d119707,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0081-05,L-0081,2026-06-15T08:04:00.000Z,lead_scored,buy,f0b7dd4b_0ad1_e811_a2b8_00155d119707,Nuaiemiyah Towers,lead_scored for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0081-06,L-0081,2026-06-15T08:05:00.000Z,sales_handoff_created,buy,f0b7dd4b_0ad1_e811_a2b8_00155d119707,Nuaiemiyah Towers,sales_handoff_created for buy,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0082-01,L-0082,2026-06-15T05:00:00.000Z,session_started,rent,fab7dd4b_0ad1_e811_a2b8_00155d119707,Old Gold Market,session_started for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0082-02,L-0082,2026-06-15T05:01:00.000Z,intent_detected,rent,fab7dd4b_0ad1_e811_a2b8_00155d119707,Old Gold Market,intent_detected for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0082-03,L-0082,2026-06-15T05:02:00.000Z,slots_captured,rent,fab7dd4b_0ad1_e811_a2b8_00155d119707,Old Gold Market,slots_captured for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0082-04,L-0082,2026-06-15T05:03:00.000Z,recommendation_generated,rent,fab7dd4b_0ad1_e811_a2b8_00155d119707,Old Gold Market,Recommended Old Gold Market using validated v3 project_id fab7dd4b_0ad1_e811_a2b8_00155d119707,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0082-05,L-0082,2026-06-15T05:04:00.000Z,lead_scored,rent,fab7dd4b_0ad1_e811_a2b8_00155d119707,Old Gold Market,lead_scored for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0082-06,L-0082,2026-06-15T05:05:00.000Z,sales_handoff_created,rent,fab7dd4b_0ad1_e811_a2b8_00155d119707,Old Gold Market,sales_handoff_created for rent,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0083-01,L-0083,2026-06-15T02:00:00.000Z,session_started,invest,0cb8dd4b_0ad1_e811_a2b8_00155d119707,Old Quds,session_started for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0083-02,L-0083,2026-06-15T02:01:00.000Z,intent_detected,invest,0cb8dd4b_0ad1_e811_a2b8_00155d119707,Old Quds,intent_detected for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0083-03,L-0083,2026-06-15T02:02:00.000Z,slots_captured,invest,0cb8dd4b_0ad1_e811_a2b8_00155d119707,Old Quds,slots_captured for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0083-04,L-0083,2026-06-15T02:03:00.000Z,recommendation_generated,invest,0cb8dd4b_0ad1_e811_a2b8_00155d119707,Old Quds,Recommended Old Quds using validated v3 project_id 0cb8dd4b_0ad1_e811_a2b8_00155d119707,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0083-05,L-0083,2026-06-15T02:04:00.000Z,lead_scored,invest,0cb8dd4b_0ad1_e811_a2b8_00155d119707,Old Quds,lead_scored for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0083-06,L-0083,2026-06-15T02:05:00.000Z,sales_handoff_created,invest,0cb8dd4b_0ad1_e811_a2b8_00155d119707,Old Quds,sales_handoff_created for invest,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0084-01,L-0084,2026-06-14T23:00:00.000Z,session_started,commercial,bd8bd1e6_0420_e911_a2b8_00155d119707,Orient Towers,session_started for commercial,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0084-02,L-0084,2026-06-14T23:01:00.000Z,intent_detected,commercial,bd8bd1e6_0420_e911_a2b8_00155d119707,Orient Towers,intent_detected for commercial,AQAAR-KB-ACQ-FINAL-v3.zip
EV-0084-03,L-0084,2026-06-14T23:02:00.000Z,slots_captured,commercial,bd8bd1e6_0420_e911_a2b8_00155d119707,Orient Towers,slots_captured for commercial,AQAAR-KB-ACQ-FINAL-v3.zip
