project_id,project_name,developer,developer_id,country,city,district,community,subcommunity,latitude,longitude,property_type,sub_type,ownership_type,status,completion_status,launch_year,handover_year,project_description,official_project_url,project_code,project_for,sales_status_text,start_price,currency,price_status,telephone,email,whatsapp,primary_image_url,source_links_json,last_verified,confidence_score
bd8bd1e6_0420_e911_a2b8_00155d119707,Orient Towers,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,25.4044917,55.4511638,commercial,commercial,unknown,sold_out,100% Sold out,unknown,unknown,"Orient Towers represents a forward-thinking approach to real estate development, designed to integrate seamlessly with its surroundings while offering a range of properties to suit diverse requirements. The development is a thoughtful combination of residential and commercial spaces, ensuring a balance between work, life, and leisure. The project focuses on creating a sustainable and adaptable environment. Its residential units range from compact apartments ideal for singles or couples to larger family apartments, all designed with flexibility and functionality in mind. Commercial spaces are equally versatile, catering to small businesses, retail outlets, or offices.",https://www.aqaar.com/projects/bd8bd1e6-0420-e911-a2b8-00155d119707,PRJ-120,Sales,100% Sold out,284000,AED,official,600515155,info@aqaar.com,971600515155,https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1727939561/Aqaar/Main%20Portal/community/images/Orient_Towers/orient%20skyline-1727939561.jpg,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Orient%20Towers&pageNumber=1&pageSize=100""]",2026-06-24,0.86
6cb8dd4b_0ad1_e811_a2b8_00155d119707,Preston shops,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,unknown,unknown,commercial,commercial,unknown,active,unknown,unknown,unknown,unknown,https://www.aqaar.com/projects/6cb8dd4b-0ad1-e811-a2b8-00155d119707,PRJ-69,Leasing,unknown,30139,AED,official,unknown,unknown,unknown,unknown,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Preston%20shops&pageNumber=1&pageSize=100""]",2026-06-24,0.62
00f262fd_7fd2_ec11_a2c0_00155d119927,PRJ-RP,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,unknown,unknown,mixed_use,mixed_use,unknown,active,unknown,unknown,unknown,unknown,https://www.aqaar.com/projects/00f262fd-7fd2-ec11-a2c0-00155d119927,PRJ-152,Leasing,unknown,unknown,unknown,on_request,unknown,unknown,unknown,unknown,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=PRJ-RP&pageNumber=1&pageSize=100""]",2026-06-24,0.62
1be2d3a1_dee9_ef11_a2ce_00155d119747,Rashidia 2,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,unknown,unknown,mixed_use,mixed_use,unknown,active,unknown,unknown,unknown,unknown,https://www.aqaar.com/projects/1be2d3a1-dee9-ef11-a2ce-00155d119747,PRJ-168,unknown,unknown,unknown,unknown,on_request,unknown,unknown,unknown,unknown,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Rashidia%202&pageNumber=1&pageSize=100""]",2026-06-24,0.62
f2b7dd4b_0ad1_e811_a2b8_00155d119707,Rashidia Towers,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,25.3953086,55.4515205,commercial,commercial,unknown,sold_out,100% Sold out,unknown,unknown,"Rashidia Towers represents a forward-thinking approach to real estate development, designed to integrate seamlessly with its surroundings while offering a range of properties to suit diverse requirements. The development is a thoughtful combination of residential and commercial spaces, ensuring a balance between work, life, and leisure. The project focuses on creating a sustainable and adaptable environment. Its residential units range from compact apartments ideal for singles or couples to larger family apartments, all designed with flexibility and functionality in mind. Commercial spaces are equally versatile, catering to small businesses, retail outlets, or offices.",https://www.aqaar.com/projects/f2b7dd4b-0ad1-e811-a2b8-00155d119707,PRJ-8,Sales,100% Sold out,90000,AED,official,600515155,info@aqaar.com,971600515155,https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728454252/Aqaar/Main%20Portal/community/images/Rashidia_Towers/Rashidia%20Towers-1728454252.png,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Rashidia%20Towers&pageNumber=1&pageSize=100""]",2026-06-24,0.86
46b8dd4b_0ad1_e811_a2b8_00155d119707,Rawdat Al Reef Flats & Shops,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,unknown,unknown,commercial,commercial,unknown,active,"1,2,3 Bedrooms for rent",unknown,unknown,"Rawdat Al Reef Flats & Shops represents a forward-thinking approach to real estate development, designed to integrate seamlessly with its surroundings while offering a range of properties to suit diverse requirements. The development is a thoughtful combination of residential and commercial spaces, ensuring a balance between work, life, and leisure. The project focuses on creating a sustainable and adaptable environment. Its residential units range from compact apartments ideal for singles or couples to larger family apartments, all designed with flexibility and functionality in mind. Commercial spaces are equally versatile, catering to small businesses, retail outlets, or offices.",https://www.aqaar.com/projects/46b8dd4b-0ad1-e811-a2b8-00155d119707,PRJ-50,Leasing,"1,2,3 Bedrooms for rent",6600,AED,official,600515155,info@aqaar.com,971509622926,unknown,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Rawdat%20Al%20Reef%20Flats%20%26%20Shops&pageNumber=1&pageSize=100""]",2026-06-24,0.86
5eb8dd4b_0ad1_e811_a2b8_00155d119707,Royal Academic School,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,25.4032495,55.5199169,education,education,unknown,active,unknown,unknown,unknown,unknown,https://www.aqaar.com/projects/5eb8dd4b-0ad1-e811-a2b8-00155d119707,PRJ-62,Leasing,unknown,unknown,unknown,on_request,600515155,info@aqaar.com,unknown,unknown,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Royal%20Academic%20School&pageNumber=1&pageSize=100""]",2026-06-24,0.62
ceba2b44_2322_e911_a2b8_00155d119707,Royal Palaces,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,25.429185,55.5288204,mixed_use,mixed_use,unknown,active,unknown,unknown,unknown,unknown,https://www.aqaar.com/projects/ceba2b44-2322-e911-a2b8-00155d119707,PRJ-RP,Leasing,unknown,unknown,unknown,on_request,600515155,info@aqaar.com,971568585684,unknown,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Royal%20Palaces&pageNumber=1&pageSize=100""]",2026-06-24,0.62
d6e426c5_e7c4_ee11_a2bf_00155d119841,Settlement Project,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,unknown,unknown,mixed_use,mixed_use,unknown,active,unknown,unknown,unknown,unknown,https://www.aqaar.com/projects/d6e426c5-e7c4-ee11-a2bf-00155d119841,PRJ-163,Leasing,unknown,unknown,unknown,on_request,unknown,unknown,unknown,unknown,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Settlement%20Project&pageNumber=1&pageSize=100""]",2026-06-24,0.62
4ab8dd4b_0ad1_e811_a2b8_00155d119707,Traditional Houses - Al Manama,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,unknown,unknown,commercial,commercial,unknown,active,"1,2,3 Bedrooms for rent",unknown,unknown,"Traditional Houses - Al Manama represents a forward-thinking approach to real estate development, designed to integrate seamlessly with its surroundings while offering a range of properties to suit diverse requirements. The development is a thoughtful combination of residential and commercial spaces, ensuring a balance between work, life, and leisure. The project focuses on creating a sustainable and adaptable environment. Its residential units range from compact apartments ideal for singles or couples to larger family apartments, all designed with flexibility and functionality in mind. Commercial spaces are equally versatile, catering to small businesses, retail outlets, or offices.",https://www.aqaar.com/projects/4ab8dd4b-0ad1-e811-a2b8-00155d119707,PRJ-52,Leasing,"1,2,3 Bedrooms for rent",4800,AED,official,600515155,info@aqaar.com,971509622926,https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728629297/Aqaar/Main%20Portal/community/images/Traditional_Houses_Al_Manama/WhatsApp%20Image%202024-10-11%20at%209.49.14%20AM%20%281%29-1728629297.png,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Traditional%20Houses%20-%20Al%20Manama&pageNumber=1&pageSize=100""]",2026-06-24,0.86
2a3a3b61_bd9f_ee11_a2bf_00155d119841,UM Khalaad School For Basic Education C-1,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,25.4130459,55.4705591,education,education,unknown,active,unknown,unknown,unknown,unknown,https://www.aqaar.com/projects/2a3a3b61-bd9f-ee11-a2bf-00155d119841,PRJ-161,Leasing,unknown,unknown,unknown,on_request,600515155,info@aqaar.com,unknown,unknown,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=UM%20Khalaad%20School%20For%20Basic%20Education%20C-1&pageNumber=1&pageSize=100""]",2026-06-24,0.62
cab8dd4b_0ad1_e811_a2b8_00155d119707,Waqf Thamer Saied Salman (University),Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,25.4020359,55.5040687,mixed_use,mixed_use,unknown,active,unknown,unknown,unknown,unknown,https://www.aqaar.com/projects/cab8dd4b-0ad1-e811-a2b8-00155d119707,PRJ-116,Leasing,unknown,20400,AED,official,600515155,info@aqaar.com,971543087468,unknown,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Waqf%20Thamer%20Saied%20Salman%20(University)&pageNumber=1&pageSize=100""]",2026-06-24,0.62
5a6d07a8_f7e1_ea11_a2c4_00155d119619,Water Treatment Plant,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,unknown,unknown,mixed_use,mixed_use,unknown,active,unknown,unknown,unknown,unknown,https://www.aqaar.com/projects/5a6d07a8-f7e1-ea11-a2c4-00155d119619,CWIP-0029,Leasing,unknown,unknown,unknown,on_request,unknown,unknown,unknown,unknown,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Water%20Treatment%20Plant&pageNumber=1&pageSize=100""]",2026-06-24,0.62
62b8dd4b_0ad1_e811_a2b8_00155d119707,Wood Lem Park School,Aqaar,aqaar,United Arab Emirates,Ajman,unknown,unknown,unknown,25.3843181,55.5287715,education,education,unknown,active,unknown,unknown,unknown,unknown,https://www.aqaar.com/projects/62b8dd4b-0ad1-e811-a2b8-00155d119707,PRJ-64,Leasing,unknown,unknown,unknown,on_request,600515155,info@aqaar.com,unknown,unknown,"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Wood%20Lem%20Park%20School&pageNumber=1&pageSize=100""]",2026-06-24,0.62
